Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product,Sales,Quantity,Discount,Profit,Region,City,Payment_Mode,Year,Month,Month_Name,Quarter,Year_Month,Profit_Margin,Revenue_per_Unit
ORD-007352,2025-11-24,CUST-00766,Aditya Sharma,Home & Kitchen,Decor,Decor - 632,19468.61,1,0.2,1276.65,North,Lucknow,UPI,2025,11,Nov,4,2025-11,0.06557478936606158,19468.61
ORD-011053,2023-04-04,CUST-01498,Nikhil Chatterjee,Home & Kitchen,Cookware,Cookware - 151,4895.48,1,0.3,-166.46,South,Chennai,UPI,2023,4,Apr,2,2023-04,-0.034002794414439444,4895.48
ORD-009401,2025-02-27,CUST-00164,Sai Sharma,Fashion,Footwear,Footwear - 385,4283.29,1,0.1,881.0,South,Bengaluru,Credit Card,2025,2,Feb,1,2025-02,0.20568301469197742,4283.29
ORD-007474,2025-12-07,CUST-02844,Nikhil Singh,Fashion,Women's Wear,Women's Wear - 400,6403.72,2,0.1,1335.53,North,Lucknow,Net Banking,2025,12,Dec,4,2025-12,0.20855533970879425,3201.86
ORD-011100,2025-11-11,CUST-03000,Nikhil Verma,Home & Kitchen,Cookware,Cookware - 235,23733.99,1,0.0,1495.74,East,Bhubaneswar,UPI,2025,11,Nov,4,2025-11,0.06302100910971985,23733.99
ORD-010460,2025-09-28,CUST-00719,Ishita Chatterjee,Fashion,Bags,Bags - 758,5992.1,1,0.0,1639.11,West,Surat,Cash on Delivery,2025,9,Sep,3,2025-09,0.27354516780427557,5992.1
ORD-001240,2025-11-21,CUST-02977,Arjun Chatterjee,Beauty & Personal Care,Fragrance,Fragrance - 348,3188.1,1,0.0,1401.26,East,Patna,UPI,2025,11,Nov,4,2025-11,0.43952824566356136,3188.1
ORD-002290,2024-12-25,CUST-02643,Tanya Menon,Fashion,Bags,Bags - 262,2650.4,1,0.05,582.53,North,Delhi,Cash on Delivery,2024,12,Dec,4,2024-12,0.2197894657410202,2650.4
ORD-002741,2025-05-30,CUST-00271,Karan Sharma,Fashion,Watches,Watches - 698,1044.73,1,0.0,356.95,South,Hyderabad,Debit Card,2025,5,May,2,2025-05,0.3416672250246475,1044.73
ORD-008468,2025-11-29,CUST-02050,Aman Patel,Fashion,Men's Wear,Men's Wear - 630,5525.74,1,0.1,1261.34,South,Chennai,Cash on Delivery,2025,11,Nov,4,2025-11,0.2282662593607372,5525.74
ORD-004586,2024-06-02,CUST-03095,Vihaan Iyer,Electronics,Accessories,Accessories - 864,3360.11,1,0.15,275.93,East,Bhubaneswar,UPI,2024,6,Jun,2,2024-06,0.08211933537890129,3360.11
ORD-009228,2023-01-30,CUST-00894,Arjun Verma,Fashion,Watches,Watches - 652,2384.45,1,0.0,753.88,North,Jaipur,Credit Card,2023,1,Jan,1,2023-01,0.3161651533896706,2384.45
ORD-001230,2025-12-09,CUST-02425,Vihaan Joshi,Sports & Outdoors,Yoga,Yoga - 966,9383.02,1,0.0,2387.33,North,Lucknow,Debit Card,2025,12,Dec,4,2025-12,0.2544308761997736,9383.02
ORD-009201,2025-12-12,CUST-00973,Diya Verma,Fashion,Women's Wear,Women's Wear - 222,2889.91,1,0.2,500.04,North,Chandigarh,Cash on Delivery,2025,12,Dec,4,2025-12,0.173029609918648,2889.91
ORD-006981,2025-01-29,CUST-03199,Meera Gupta,Sports & Outdoors,Sportswear,Sportswear - 992,6832.47,1,0.05,517.53,North,Delhi,Credit Card,2025,1,Jan,1,2025-01,0.07574566737943964,6832.47
ORD-005179,2024-08-08,CUST-00117,Aarav Malhotra,Home & Kitchen,Furniture,Furniture - 835,7840.12,1,0.0,1490.48,East,Guwahati,Debit Card,2024,8,Aug,3,2024-08,0.19010933506119804,7840.12
ORD-004294,2024-12-10,CUST-01753,Aarav Joshi,Home & Kitchen,Storage,Storage - 457,12035.59,1,0.0,2342.42,South,Kochi,Credit Card,2024,12,Dec,4,2024-12,0.1946244430061177,12035.59
ORD-001059,2024-01-22,CUST-00301,Riya Malhotra,Electronics,Smartphones,Smartphones - 750,38734.81,1,0.2,-5329.55,West,Mumbai,Debit Card,2024,1,Jan,1,2024-01,-0.1375907097517711,38734.81
ORD-006263,2025-08-24,CUST-01650,Kavya Malhotra,Fashion,Bags,Bags - 419,34224.0,1,0.0,110.84,West,Mumbai,Debit Card,2025,8,Aug,3,2025-08,0.0032386629266012157,34224.0
ORD-000282,2023-11-17,CUST-02986,Karan Singh,Books & Stationery,Non-Fiction,Non-Fiction - 586,1690.9,1,0.0,292.11,West,Surat,Credit Card,2023,11,Nov,4,2023-11,0.17275415459222898,1690.9
ORD-009236,2023-02-12,CUST-02789,Meera Joshi,Beauty & Personal Care,Skincare,Skincare - 282,448.23,1,0.2,126.83,North,Chandigarh,Credit Card,2023,2,Feb,1,2023-02,0.2829574102581264,448.23
ORD-009509,2024-12-14,CUST-00848,Vihaan Chatterjee,Fashion,Women's Wear,Women's Wear - 555,5193.39,1,0.15,1190.63,South,Chennai,UPI,2024,12,Dec,4,2024-12,0.22925873080974085,5193.39
ORD-000969,2025-01-09,CUST-00357,Karan Malhotra,Electronics,Cameras,Cameras - 603,41346.911250000005,1,0.15,-1021.91,South,Hyderabad,UPI,2025,1,Jan,1,2025-01,-0.02471551003704055,41346.911250000005
ORD-003954,2025-08-20,CUST-01532,Diya Gupta,Home & Kitchen,Cookware,Cookware - 620,7101.32,1,0.0,1835.32,East,Guwahati,Credit Card,2025,8,Aug,3,2025-08,0.25844772521165077,7101.32
ORD-001940,2023-01-23,CUST-00741,Vihaan Sharma,Fashion,Women's Wear,Women's Wear - 343,5895.25,1,0.1,1153.1,South,Kochi,UPI,2023,1,Jan,1,2023-01,0.1955981510538145,5895.25
ORD-010195,2023-12-27,CUST-01111,Simran Gupta,Sports & Outdoors,Yoga,Yoga - 927,21614.49,2,0.1,3666.29,East,Kolkata,Net Banking,2023,12,Dec,4,2023-12,0.16962186015029732,10807.245
ORD-001275,2023-05-09,CUST-00229,Vihaan Chatterjee,Fashion,Men's Wear,Men's Wear - 270,4080.34,1,0.2,494.78,North,Lucknow,Credit Card,2023,5,May,2,2023-05,0.12125950288456352,4080.34
ORD-000620,2023-04-29,CUST-01405,Nikhil Singh,Sports & Outdoors,Fitness Equipment,Fitness Equipment - 540,5299.98,1,0.2,49.82,West,Pune,UPI,2023,4,Apr,2,2023-04,0.00940003547183197,5299.98
ORD-011137,2024-08-22,CUST-00140,Vivaan Verma,Beauty & Personal Care,Haircare,Haircare - 619,1850.78,1,0.0,758.25,South,Hyderabad,Net Banking,2024,8,Aug,3,2024-08,0.40969212980473096,1850.78
ORD-001743,2023-11-28,CUST-02252,Tanya Malhotra,Home & Kitchen,Cookware,Cookware - 154,22219.91,1,0.1,2343.43,South,Hyderabad,UPI,2023,11,Nov,4,2023-11,0.10546532366692754,22219.91
ORD-001391,2025-10-14,CUST-00328,Meera Nair,Electronics,Cameras,Cameras - 504,41346.911250000005,1,0.05,5900.02,South,Hyderabad,UPI,2025,10,Oct,4,2025-10,0.142695544156276,41346.911250000005
ORD-002204,2024-09-15,CUST-02986,Karan Singh,Sports & Outdoors,Sportswear,Sportswear - 735,9737.06,1,0.05,1360.36,West,Ahmedabad,Credit Card,2024,9,Sep,3,2024-09,0.13970952217609833,9737.06
ORD-009772,2024-03-10,CUST-02527,Tanya Joshi,Sports & Outdoors,Fitness Equipment,Fitness Equipment - 776,2150.95,1,0.0,425.5,South,Bengaluru,UPI,2024,3,Mar,1,2024-03,0.19781956809781726,2150.95
ORD-009848,2024-08-19,CUST-01473,Aman Verma,Fashion,Footwear,Footwear - 917,5054.24,1,0.1,1269.39,West,Surat,UPI,2024,8,Aug,3,2024-08,0.2511534869733135,5054.24
ORD-003569,2023-08-02,CUST-00370,Karan Joshi,Electronics,Smartphones,Smartphones - 137,7359.23,1,0.0,839.29,East,Kolkata,UPI,2023,8,Aug,3,2023-08,0.11404589882365411,7359.23
ORD-006117,2023-11-02,CUST-02291,Arjun Das,Beauty & Personal Care,Grooming,Grooming - 466,3142.34,1,0.0,1180.31,North,Lucknow,UPI,2023,11,Nov,4,2023-11,0.3756149875570434,3142.34
ORD-006053,2025-08-11,CUST-02841,Arjun Malhotra,Fashion,Footwear,Footwear - 914,2063.34,1,0.15,406.4,East,Kolkata,Net Banking,2025,8,Aug,3,2025-08,0.19696220690724744,2063.34
ORD-003179,2024-09-29,CUST-00920,Sai Nair,Electronics,Laptops,Laptops - 598,10851.5,1,0.15,87.85,South,Kochi,Credit Card,2024,9,Sep,3,2024-09,0.00809565497857439,10851.5
ORD-003193,2023-08-14,CUST-01931,Meera Chatterjee,Home & Kitchen,Decor,Decor - 358,20378.25,1,0.15,1633.81,South,Chennai,UPI,2023,8,Aug,3,2023-08,0.08017420534147927,20378.25
ORD-009500,2023-08-03,CUST-01995,Diya Iyer,Electronics,Headphones,Headphones - 210,30307.55,1,0.15,2300.59,North,Delhi,Credit Card,2023,8,Aug,3,2023-08,0.07590814829968111,30307.55
ORD-006100,2023-12-24,CUST-00431,Tanya Joshi,Fashion,Watches,Watches - 597,5950.98,1,0.05,1533.8,West,Pune,Debit Card,2023,12,Dec,4,2023-12,0.2577390614655065,5950.98
ORD-007030,2024-01-11,CUST-03006,Diya Malhotra,Books & Stationery,Office Supplies,Office Supplies - 585,121.28,1,0.0,28.72,West,Mumbai,Net Banking,2024,1,Jan,1,2024-01,0.23680738786279681,121.28
ORD-000576,2024-10-23,CUST-02069,Tanya Kumar,Home & Kitchen,Cookware,Cookware - 794,11371.61,1,0.4,-845.66,East,Bhubaneswar,UPI,2024,10,Oct,4,2024-10,-0.07436589893603456,11371.61
ORD-006657,2025-06-18,CUST-02169,Nikhil Patel,Electronics,Headphones,Headphones - 853,7014.74,4,0.05,517.13,North,Jaipur,Cash on Delivery,2025,6,Jun,2,2025-06,0.0737204800177911,1753.685
ORD-007116,2025-10-22,CUST-00239,Pooja Sharma,Electronics,Laptops,Laptops - 227,9257.96,1,0.05,850.9,South,Bengaluru,Net Banking,2025,10,Oct,4,2025-10,0.09191009682478646,9257.96
ORD-010617,2023-01-24,CUST-02086,Ananya Kumar,Books & Stationery,Art Supplies,Art Supplies - 655,2055.47,1,0.2,-70.67,North,Lucknow,UPI,2023,1,Jan,1,2023-01,-0.03438143101091235,2055.47
ORD-006277,2023-08-16,CUST-00164,Sai Sharma,Beauty & Personal Care,Makeup,Makeup - 441,2393.93,1,0.05,731.18,South,Kochi,UPI,2023,8,Aug,3,2023-08,0.3054308187791623,2393.93
ORD-009473,2024-03-06,CUST-01705,Sneha Iyer,Electronics,Headphones,Headphones - 444,41346.911250000005,1,0.3,-7292.66,South,Chennai,Credit Card,2024,3,Mar,1,2024-03,-0.17637738296594038,41346.911250000005
ORD-010828,2024-03-08,CUST-01506,Ananya Nair,Home & Kitchen,Furniture,Furniture - 603,41346.911250000005,4,0.0,19757.99,North,Chandigarh,Cash on Delivery,2024,3,Mar,1,2024-03,0.47785891140780196,10336.727812500001
ORD-005898,2025-01-07,CUST-03121,Sneha Gupta,Electronics,Headphones,Headphones - 377,17654.87,1,0.0,535.2,South,Kochi,Cash on Delivery,2025,1,Jan,1,2025-01,0.030314581755628903,17654.87
ORD-005725,2025-12-19,CUST-00342,Tanya Das,Beauty & Personal Care,Fragrance,Fragrance - 122,1375.51,2,0.1,396.99,South,Hyderabad,Debit Card,2025,12,Dec,4,2025-12,0.28861295083278204,687.755
ORD-000270,2025-10-08,CUST-02245,Sneha Reddy,Fashion,Women's Wear,Women's Wear - 841,2054.51,1,0.0,754.79,West,Surat,UPI,2025,10,Oct,4,2025-10,0.36738200349475053,2054.51
ORD-000630,2024-01-27,CUST-01713,Riya Das,Beauty & Personal Care,Haircare,Haircare - 724,1119.78,1,0.2,198.55,East,Bhubaneswar,Debit Card,2024,1,Jan,1,2024-01,0.17731161478147495,1119.78
ORD-003082,2023-10-11,CUST-02078,Sai Gupta,Home & Kitchen,Appliances,Appliances - 392,34320.63,2,0.05,4286.67,South,Chennai,Credit Card,2023,10,Oct,4,2023-10,0.12490067927074766,17160.315
ORD-003467,2025-01-24,CUST-02086,Ananya Kumar,Fashion,Women's Wear,Women's Wear - 318,3431.93,1,0.2,647.91,North,Jaipur,Debit Card,2025,1,Jan,1,2025-01,0.18878881562269625,3431.93
ORD-006431,2025-02-25,CUST-02790,Ishita Reddy,Beauty & Personal Care,Fragrance,Fragrance - 219,1756.98,1,0.4,31.9,South,Hyderabad,Credit Card,2025,2,Feb,1,2025-02,0.018156154310236882,1756.98
ORD-011227,2025-11-15,CUST-01171,Ishita Reddy,Books & Stationery,Art Supplies,Art Supplies - 446,1475.42,3,0.1,155.03,South,Bengaluru,Debit Card,2025,11,Nov,4,2025-11,0.10507516503775195,491.8066666666667
ORD-007063,2023-11-04,CUST-01303,Nikhil Malhotra,Electronics,Smartphones,Smartphones - 910,14803.76,1,0.1,1806.29,East,Patna,UPI,2023,11,Nov,4,2023-11,0.12201562305792582,14803.76
ORD-011729,2023-01-01,CUST-00497,Arjun Reddy,Beauty & Personal Care,Haircare,Haircare - 886,2942.54,1,0.15,767.99,North,Chandigarh,Debit Card,2023,1,Jan,1,2023-01,0.2609956024387094,2942.54
ORD-005544,2025-03-19,CUST-01293,Ananya Nair,Books & Stationery,Art Supplies,Art Supplies - 792,733.08,1,0.1,43.03,East,Patna,Credit Card,2025,3,Mar,1,2025-03,0.058697550062748946,733.08
ORD-004357,2025-09-28,CUST-01894,Arjun Sharma,Fashion,Women's Wear,Women's Wear - 861,4199.09,1,0.0,1020.64,West,Surat,Net Banking,2025,9,Sep,3,2025-09,0.2430621872834352,4199.09
ORD-010985,2024-09-16,CUST-01506,Ananya Nair,Beauty & Personal Care,Skincare,Skincare - 514,355.84,1,0.05,102.51,North,Jaipur,UPI,2024,9,Sep,3,2024-09,0.2880789118705036,355.84
ORD-002114,2024-01-20,CUST-00848,Vihaan Chatterjee,Fashion,Watches,Watches - 349,7170.73,2,0.2,504.1,East,Guwahati,Credit Card,2024,1,Jan,1,2024-01,0.07029967660196382,3585.365
ORD-008220,2024-12-19,CUST-00392,Aditya Verma,Electronics,Smartphones,Smartphones - 985,33102.97,1,0.1,97.11,West,Pune,UPI,2024,12,Dec,4,2024-12,0.0029335736340273997,33102.97
ORD-003217,2024-12-19,CUST-00596,Diya Kumar,Home & Kitchen,Cookware,Cookware - 138,5473.36,1,0.1,451.1,West,Ahmedabad,Net Banking,2024,12,Dec,4,2024-12,0.08241738164491283,5473.36
ORD-003815,2023-11-11,CUST-01740,Diya Malhotra,Beauty & Personal Care,Grooming,Grooming - 413,2416.01,1,0.05,765.71,North,Lucknow,UPI,2023,11,Nov,4,2023-11,0.3169316352167416,2416.01
ORD-008322,2023-01-24,CUST-01302,Nikhil Menon,Electronics,Laptops,Laptops - 599,37101.01,1,0.05,3712.26,West,Surat,UPI,2023,1,Jan,1,2023-01,0.10005819248586494,37101.01
ORD-011503,2025-12-10,CUST-01423,Ishita Iyer,Beauty & Personal Care,Grooming,Grooming - 661,2750.77,1,0.0,1049.15,North,Delhi,Debit Card,2025,12,Dec,4,2025-12,0.3814022982655766,2750.77
ORD-002279,2024-01-11,CUST-01995,Diya Iyer,Electronics,Accessories,Accessories - 294,7800.31,1,0.2,-427.17,North,Delhi,UPI,2024,1,Jan,1,2024-01,-0.0547632081289077,7800.31
ORD-004600,2024-09-09,CUST-01302,Nikhil Menon,Fashion,Bags,Bags - 488,944.38,1,0.4,9.14,West,Ahmedabad,Cash on Delivery,2024,9,Sep,3,2024-09,0.00967830746097969,944.38
ORD-000014,2024-10-01,CUST-00250,Simran Reddy,Beauty & Personal Care,Haircare,Haircare - 550,3251.63,1,0.0,1304.34,West,Ahmedabad,Credit Card,2024,10,Oct,4,2024-10,0.4011342003856527,3251.63
ORD-011122,2024-11-11,CUST-02050,Aman Patel,Electronics,Smartphones,Smartphones - 324,41346.911250000005,1,0.05,8939.68,South,Hyderabad,Credit Card,2024,11,Nov,4,2024-11,0.21621155558506197,41346.911250000005
ORD-001526,2024-03-18,CUST-02086,Ananya Kumar,Sports & Outdoors,Fitness Equipment,Fitness Equipment - 852,11522.54,1,0.05,860.58,North,Jaipur,UPI,2024,3,Mar,1,2024-03,0.07468665762930743,11522.54
ORD-002366,2024-07-05,CUST-03027,Diya Kumar,Fashion,Footwear,Footwear - 687,3858.75,1,0.0,1219.91,South,Bengaluru,Cash on Delivery,2024,7,Jul,3,2024-07,0.3161412374473599,3858.75
ORD-004649,2023-01-01,CUST-00370,Karan Joshi,Electronics,Laptops,Laptops - 958,6862.14,1,0.1,596.34,East,Patna,Cash on Delivery,2023,1,Jan,1,2023-01,0.08690291949741626,6862.14
ORD-000375,2023-05-04,CUST-01265,Aditya Menon,Home & Kitchen,Storage,Storage - 957,15429.81,1,0.15,2273.45,West,Surat,Net Banking,2023,5,May,2,2023-05,0.14734141249957064,15429.81
ORD-010267,2024-12-22,CUST-00596,Diya Kumar,Beauty & Personal Care,Haircare,Haircare - 268,9971.75,3,0.0,3376.93,West,Surat,UPI,2024,12,Dec,4,2024-12,0.3386496853611452,3323.9166666666665
ORD-006478,2024-10-24,CUST-03003,Priya Singh,Beauty & Personal Care,Makeup,Makeup - 532,7328.22,4,0.0,2358.1,South,Kochi,UPI,2024,10,Oct,4,2024-10,0.3217834617410503,1832.055
ORD-000526,2025-07-15,CUST-01995,Diya Iyer,Books & Stationery,Academic,Academic - 258,3502.04,2,0.0,784.7,North,Chandigarh,Credit Card,2025,7,Jul,3,2025-07,0.2240693995499766,1751.02
ORD-009132,2024-03-08,CUST-01498,Nikhil Chatterjee,Beauty & Personal Care,Makeup,Makeup - 977,3450.1,1,0.05,1047.43,South,Bengaluru,Credit Card,2024,3,Mar,1,2024-03,0.30359409872177623,3450.1
ORD-006896,2025-10-13,CUST-02294,Sai Kumar,Beauty & Personal Care,Skincare,Skincare - 655,2329.01,1,0.2,460.99,East,Bhubaneswar,Cash on Delivery,2025,10,Oct,4,2025-10,0.19793388607176438,2329.01
ORD-003592,2025-10-05,CUST-01958,Nikhil Verma,Beauty & Personal Care,Grooming,Grooming - 908,3287.87,2,0.0,1176.8,North,Chandigarh,UPI,2025,10,Oct,4,2025-10,0.3579216939842512,1643.935
ORD-007905,2025-07-27,CUST-01582,Vihaan Patel,Electronics,Laptops,Laptops - 267,41346.911250000005,3,0.15,737.81,South,Bengaluru,Cash on Delivery,2025,7,Jul,3,2025-07,0.01784438009260002,13782.303750000001
ORD-002959,2024-05-09,CUST-01395,Aarav Kapoor,Fashion,Watches,Watches - 705,3754.2,1,0.0,1247.81,East,Kolkata,Credit Card,2024,5,May,2,2024-05,0.3323770710137979,3754.2
ORD-000530,2024-03-21,CUST-00693,Diya Singh,Home & Kitchen,Storage,Storage - 597,17670.15,1,0.15,1469.71,North,Jaipur,UPI,2024,3,Mar,1,2024-03,0.08317473252915226,17670.15
ORD-004733,2024-11-03,CUST-00387,Aarav Bose,Electronics,Smartphones,Smartphones - 864,7248.52,1,0.15,-166.4,West,Ahmedabad,UPI,2024,11,Nov,4,2024-11,-0.02295641041205653,7248.52
ORD-009462,2025-11-10,CUST-02241,Priya Kumar,Fashion,Bags,Bags - 953,5736.79,1,0.15,1142.93,North,Delhi,Net Banking,2025,11,Nov,4,2025-11,0.19922813977851728,5736.79
ORD-001395,2025-03-02,CUST-03172,Sneha Chatterjee,Electronics,Accessories,Accessories - 670,12312.48,1,0.3,-2028.55,East,Guwahati,Debit Card,2025,3,Mar,1,2025-03,-0.1647555975725443,12312.48
ORD-009990,2023-12-30,CUST-01279,Aman Kapoor,Home & Kitchen,Appliances,Appliances - 178,41346.911250000005,2,0.3,-1562.85,West,Mumbai,UPI,2023,12,Dec,4,2023-12,-0.03779847037546244,20673.455625000002
ORD-009634,2023-11-08,CUST-01448,Reyansh Nair,Home & Kitchen,Furniture,Furniture - 878,14397.94,1,0.1,3083.24,West,Ahmedabad,Credit Card,2023,11,Nov,4,2023-11,0.21414452345266058,14397.94
ORD-005632,2024-10-31,CUST-02986,Karan Singh,Home & Kitchen,Appliances,Appliances - 813,19612.21,1,0.2,1518.62,South,Chennai,Credit Card,2024,10,Oct,4,2024-10,0.07743237503575578,19612.21
ORD-009466,2024-01-03,CUST-01785,Nikhil Singh,Sports & Outdoors,Camping,Camping - 413,5286.65,1,0.0,1215.16,West,Pune,UPI,2024,1,Jan,1,2024-01,0.22985444468614344,5286.65
ORD-006564,2023-03-25,CUST-01980,Aditya Singh,Electronics,Laptops,Laptops - 732,41059.66,1,0.1,3569.16,East,Bhubaneswar,UPI,2023,3,Mar,1,2023-03,0.08692619471276673,41059.66
ORD-004704,2023-09-02,CUST-00363,Nikhil Verma,Electronics,Headphones,Headphones - 967,40812.66,1,0.1,-127.91,West,Mumbai,UPI,2023,9,Sep,3,2023-09,-0.003134076534095057,40812.66
ORD-001713,2024-04-26,CUST-02086,Ananya Kumar,Electronics,Cameras,Cameras - 607,8424.04,2,0.2,-760.79,North,Chandigarh,Credit Card,2024,4,Apr,2,2024-04,-0.09031177439803229,4212.02
ORD-011763,2023-07-31,CUST-01568,Karan Sharma,Electronics,Accessories,Accessories - 419,22562.15,1,0.1,875.56,South,Hyderabad,Debit Card,2023,7,Jul,3,2023-07,0.03880658536531314,22562.15
ORD-000956,2025-05-03,CUST-02766,Riya Das,Sports & Outdoors,Cycling,Cycling - 224,6246.29,1,0.0,1427.02,East,Bhubaneswar,UPI,2025,5,May,2,2025-05,0.22845881315148672,6246.29
ORD-006676,2023-01-15,CUST-03086,Kavya Patel,Books & Stationery,Fiction,Fiction - 109,909.93,1,0.05,119.35,North,Delhi,Net Banking,2023,1,Jan,1,2023-01,0.13116393568736057,909.93
ORD-003454,2023-12-15,CUST-03145,Reyansh Kapoor,Home & Kitchen,Furniture,Furniture - 516,13982.55,1,0.05,2242.63,South,Kochi,Credit Card,2023,12,Dec,4,2023-12,0.16038776904069718,13982.55
ORD-009580,2025-06-22,CUST-00887,Ananya Reddy,Electronics,Smartphones,Smartphones - 593,41346.911250000005,1,0.3,-7450.82,South,Chennai,Cash on Delivery,2025,6,Jun,2,2025-06,-0.18020257800998374,41346.911250000005
ORD-008596,2023-05-06,CUST-02086,Ananya Kumar,Sports & Outdoors,Sportswear,Sportswear - 638,3813.41,1,0.0,705.73,North,Jaipur,Net Banking,2023,5,May,2,2023-05,0.1850653352249037,3813.41
ORD-002072,2023-09-23,CUST-02646,Aman Joshi,Sports & Outdoors,Yoga,Yoga - 726,4334.88,1,0.1,431.5,East,Guwahati,Debit Card,2023,9,Sep,3,2023-09,0.09954139445613258,4334.88
ORD-011744,2025-10-23,CUST-01105,Sai Gupta,Beauty & Personal Care,Skincare,Skincare - 211,1751.87,1,0.2,316.79,South,Bengaluru,UPI,2025,10,Oct,4,2025-10,0.18082962776918382,1751.87
ORD-010170,2023-01-13,CUST-01740,Diya Malhotra,Fashion,Women's Wear,Women's Wear - 434,513.96,1,0.15,98.12,North,Delhi,Credit Card,2023,1,Jan,1,2023-01,0.1909097984278932,513.96
ORD-000159,2024-04-14,CUST-00896,Riya Joshi,Electronics,Headphones,Headphones - 720,41346.911250000005,2,0.05,8169.96,West,Surat,UPI,2024,4,Apr,2,2024-04,0.19759541288588997,20673.455625000002
ORD-007006,2023-01-13,CUST-02311,Riya Das,Fashion,Watches,Watches - 772,2102.48,1,0.0,515.92,West,Pune,Credit Card,2023,1,Jan,1,2023-01,0.2453864008218865,2102.48
ORD-009095,2023-07-23,CUST-00164,Sai Sharma,Home & Kitchen,Furniture,Furniture - 399,15626.53,2,0.3,-852.41,South,Hyderabad,UPI,2023,7,Jul,3,2023-07,-0.05454889857185184,7813.265
ORD-000353,2024-04-26,CUST-02478,Diya Singh,Home & Kitchen,Storage,Storage - 408,1699.03,1,0.05,200.03,South,Chennai,Credit Card,2024,4,Apr,2,2024-04,0.11773188230931768,1699.03
ORD-006079,2023-07-17,CUST-02855,Kavya Malhotra,Home & Kitchen,Appliances,Appliances - 147,1736.48,2,0.1,284.35,East,Bhubaneswar,UPI,2023,7,Jul,3,2023-07,0.16375080622869254,868.24
ORD-006237,2024-04-12,CUST-00209,Tanya Verma,Books & Stationery,Office Supplies,Office Supplies - 556,2129.94,2,0.0,436.56,South,Kochi,Credit Card,2024,4,Apr,2,2024-04,0.20496352009915772,1064.97
ORD-008947,2024-03-18,CUST-02511,Neha Iyer,Books & Stationery,Fiction,Fiction - 447,1669.11,1,0.15,27.71,West,Ahmedabad,Debit Card,2024,3,Mar,1,2024-03,0.016601661963561422,1669.11
ORD-002921,2024-04-15,CUST-00164,Sai Sharma,Beauty & Personal Care,Fragrance,Fragrance - 677,2144.82,1,0.0,973.18,South,Kochi,Cash on Delivery,2024,4,Apr,2,2024-04,0.45373504536511217,2144.82
ORD-008504,2025-01-15,CUST-02502,Sneha Chatterjee,Fashion,Women's Wear,Women's Wear - 500,5911.84,1,0.0,2133.88,South,Chennai,Net Banking,2025,1,Jan,1,2025-01,0.3609502286936047,5911.84
ORD-004645,2024-04-24,CUST-01302,Nikhil Menon,Electronics,Laptops,Laptops - 922,25996.62,1,0.05,4077.99,West,Mumbai,UPI,2024,4,Apr,2,2024-04,0.15686616183180738,25996.62
ORD-000662,2023-01-22,CUST-02114,Ishita Menon,Beauty & Personal Care,Haircare,Haircare - 180,5360.42,2,0.0,2174.95,East,Guwahati,UPI,2023,1,Jan,1,2023-01,0.40574246047884305,2680.21
ORD-007058,2024-12-10,CUST-02409,Pooja Patel,Home & Kitchen,Furniture,Furniture - 718,15230.12,1,0.05,1868.3,South,Bengaluru,UPI,2024,12,Dec,4,2024-12,0.12267139063907571,15230.12
ORD-010182,2024-01-01,CUST-00054,Nikhil Chatterjee,Sports & Outdoors,Yoga,Yoga - 232,2669.84,1,0.0,567.74,East,Guwahati,Net Banking,2024,1,Jan,1,2024-01,0.21264944715788212,2669.84
ORD-003666,2024-12-20,CUST-00775,Priya Sharma,Beauty & Personal Care,Fragrance,Fragrance - 286,1309.49,1,0.15,339.0,South,Chennai,Cash on Delivery,2024,12,Dec,4,2024-12,0.2588794110684312,1309.49
ORD-007980,2025-03-23,CUST-00456,Nikhil Gupta,Home & Kitchen,Furniture,Furniture - 789,16035.12,2,0.05,2819.89,South,Chennai,Credit Card,2025,3,Mar,1,2025-03,0.17585711862461895,8017.56
ORD-000307,2025-06-25,CUST-01196,Ishita Singh,Electronics,Cameras,Cameras - 226,29950.25,1,0.15,340.3,West,Pune,UPI,2025,6,Jun,2,2025-06,0.011362175607883072,29950.25
ORD-004791,2025-12-21,CUST-01891,Vivaan Singh,Beauty & Personal Care,Makeup,Makeup - 563,2384.36,1,0.1,648.49,North,Delhi,UPI,2025,12,Dec,4,2025-12,0.27197654716569647,2384.36
ORD-002357,2024-04-11,CUST-01995,Diya Iyer,Fashion,Footwear,Footwear - 599,2914.79,1,0.15,446.3,North,Chandigarh,UPI,2024,4,Apr,2,2024-04,0.1531156618487095,2914.79
ORD-001928,2023-12-29,CUST-01498,Nikhil Chatterjee,Beauty & Personal Care,Makeup,Makeup - 358,550.52,1,0.1,153.51,South,Hyderabad,Debit Card,2023,12,Dec,4,2023-12,0.2788454552059871,550.52
ORD-011254,2025-08-23,CUST-01498,Nikhil Chatterjee,Home & Kitchen,Furniture,Furniture - 637,4516.34,1,0.0,998.0,South,Kochi,UPI,2025,8,Aug,3,2025-08,0.22097539157813628,4516.34
ORD-003428,2024-05-11,CUST-00910,Vihaan Kumar,Books & Stationery,Art Supplies,Art Supplies - 722,2444.21,3,0.15,243.08,North,Jaipur,UPI,2024,5,May,2,2024-05,0.099451356471007,814.7366666666667
